,molecule_chembl_id,canonical_smiles,standard_value,standard_units,target_chembl_id,target_organism,MW,LogP,HBA,HBD,RotatableBonds,violations,uM,pMIC_ug/mL-1,pMIC_uM,NEW_SMILES,ROMol,logP,TPSA,CSP3,NumRings,HetAtoms,RotBonds,Molecule,QED,SA,Dataset
476,CHEMBL2234681,CCN(CC)c1cccc(OCc2cc(=O)oc3ccc(Cl)cc23)c1,12.5,ug.mL-1,CHEMBL612648,Fusarium oxysporum,357.11317118,4.871600000000004,4,0,6.0,0.0,34.93210595885836,-1.0969100130080565,-1.5432247688251994,CCN(CC)c1cccc(OCc2cc(=O)oc3ccc(Cl)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413723ae0>,4.871600000000004,42.68,0.25,3,5,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419da44a0>,0.5900254119507976,2.167888505949124,Fusarium oxysporum
477,CHEMBL2234679,CCN(CC)c1cccc(OCc2cc(=O)oc3c2ccc2ccccc23)c1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,373.167793596,5.371400000000005,4,0,6.0,1.0,66.94300740121889,-1.3979400086720377,-1.8257052190527667,CCN(CC)c1cccc(OCc2cc(=O)oc3c2ccc2ccccc23)c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413723b50>,5.371400000000005,42.68,0.20833333333333334,4,4,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419da4580>,0.3364916059722947,2.232522074577192,Fusarium oxysporum
478,CHEMBL2234678,CCN(CC)c1cccc(OCc2cc(=O)oc3ccc4ccccc4c23)c1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,373.167793596,5.371400000000005,4,0,6.0,1.0,66.94300740121889,-1.3979400086720377,-1.8257052190527667,CCN(CC)c1cccc(OCc2cc(=O)oc3ccc4ccccc4c23)c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413723bc0>,5.371400000000005,42.68,0.20833333333333334,4,4,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419da4660>,0.3364916059722947,2.2333254933806117,Fusarium oxysporum
479,CHEMBL2234677,CCN(CC)c1cccc(OCc2cc(=O)oc3cc(C)ccc23)c1,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,337.167793596,4.526620000000004,4,0,6.0,0.0,148.18371223908554,-1.6989700043360187,-2.1708004703543144,CCN(CC)c1cccc(OCc2cc(=O)oc3cc(C)ccc23)c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413723c30>,4.526620000000004,42.68,0.2857142857142857,3,4,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419da4740>,0.6200189918426914,2.159567162503837,Fusarium oxysporum
480,CHEMBL2234676,CCN(CC)c1cccc(OCc2cc(=O)oc3ccc(C)cc23)c1,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,337.167793596,4.526620000000004,4,0,6.0,0.0,148.18371223908554,-1.6989700043360187,-2.1708004703543144,CCN(CC)c1cccc(OCc2cc(=O)oc3ccc(C)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413723ca0>,4.526620000000004,42.68,0.2857142857142857,3,4,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419da4820>,0.6200189918426914,2.155134443110553,Fusarium oxysporum
481,CHEMBL2234675,CC(=O)Nc1cccc(OCc2cc(=O)oc3ccc(Br)cc23)c1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,387.010620028,4.092900000000002,4,1,4.0,0.0,64.39697385740449,-1.3979400086720377,-1.8088654594730185,CC(=O)Nc1cccc(OCc2cc(=O)oc3ccc(Br)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413723d10>,4.092900000000002,68.53999999999999,0.1111111111111111,3,6,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da4900>,0.6839339840868777,2.0353821252569873,Fusarium oxysporum
482,CHEMBL2234674,CC(=O)Nc1cccc(OCc2cc(=O)oc3ccc(Cl)cc23)c1,12.5,ug.mL-1,CHEMBL612648,Fusarium oxysporum,343.061135608,3.9838000000000022,4,1,4.0,0.0,36.36194388043029,-1.0969100130080565,-1.5606470922061009,CC(=O)Nc1cccc(OCc2cc(=O)oc3ccc(Cl)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413723d80>,3.9838000000000022,68.53999999999999,0.1111111111111111,3,6,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da49e0>,0.7273048125975417,1.9856723967501981,Fusarium oxysporum
483,CHEMBL2234673,COc1ccc2oc(=O)cc(COc3cccc(NC(C)=O)c3)c2c1,12.5,ug.mL-1,CHEMBL612648,Fusarium oxysporum,339.110672644,3.3390000000000013,5,1,5.0,0.0,36.83545161737101,-1.0969100130080565,-1.5662659988476102,COc1ccc2oc(=O)cc(COc3cccc(NC(C)=O)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413723df0>,3.3390000000000013,77.77000000000001,0.15789473684210525,3,6,5,<rdkit.Chem.rdchem.Mol object at 0x7a2419da4ac0>,0.721463333773048,1.9805480942481477,Fusarium oxysporum
484,CHEMBL2234672,CC(=O)Nc1cccc(OCc2cc(=O)oc3c2ccc2ccccc23)c1,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,359.115758024,4.483600000000003,4,1,4.0,0.0,139.12811194804397,-1.6989700043360187,-2.1434148915332303,CC(=O)Nc1cccc(OCc2cc(=O)oc3c2ccc2ccccc23)c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413723e60>,4.483600000000003,68.53999999999999,0.09090909090909091,4,5,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da4ba0>,0.43070952565813586,2.0681212281102095,Fusarium oxysporum
485,CHEMBL2234671,CC(=O)Nc1cccc(OCc2cc(=O)oc3ccc4ccccc4c23)c1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,359.115758024,4.483600000000003,4,1,4.0,0.0,69.56405597402198,-1.3979400086720377,-1.8423848958692488,CC(=O)Nc1cccc(OCc2cc(=O)oc3ccc4ccccc4c23)c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413723ed0>,4.483600000000003,68.53999999999999,0.09090909090909091,4,5,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da4c80>,0.43070952565813586,2.068955547636838,Fusarium oxysporum
486,CHEMBL2234670,CC(=O)Nc1cccc(OCc2cc(=O)oc3cc(C)ccc23)c1,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,323.115758024,3.6388200000000026,4,1,4.0,0.0,154.6321610153766,-1.6989700043360187,-2.189299825280346,CC(=O)Nc1cccc(OCc2cc(=O)oc3cc(C)ccc23)c1,<rdkit.Chem.rdchem.Mol object at 0x7a2413723f40>,3.6388200000000026,68.53999999999999,0.15789473684210525,3,5,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da4d60>,0.744345774936258,1.9769839352117398,Fusarium oxysporum
487,CHEMBL2234669,CC(=O)Nc1cccc(OCc2cc(=O)oc3ccc(C)cc23)c1,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,323.115758024,3.6388200000000026,4,1,4.0,0.0,154.6321610153766,-1.6989700043360187,-2.189299825280346,CC(=O)Nc1cccc(OCc2cc(=O)oc3ccc(C)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c040>,3.6388200000000026,68.53999999999999,0.15789473684210525,3,5,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da4e40>,0.744345774936258,1.9723556546687515,Fusarium oxysporum
489,CHEMBL2234667,O=c1cc(COc2cccc(OCc3cc(=O)oc4ccc(Cl)cc34)c2)c2cc(Cl)ccc2o1,12.5,ug.mL-1,CHEMBL612648,Fusarium oxysporum,494.032393592,6.364200000000004,6,0,6.0,1.0,25.236516633892837,-1.0969100130080565,-1.4020294095626105,O=c1cc(COc2cccc(OCc3cc(=O)oc4ccc(Cl)cc34)c2)c2cc(Cl)ccc2o1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c0b0>,6.364200000000004,78.88000000000001,0.07692307692307693,5,8,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419da4f20>,0.25511567644976607,2.3929093498798437,Fusarium oxysporum
490,CHEMBL2234666,COc1ccc2oc(=O)cc(COc3cccc(OCc4cc(=O)oc5ccc(OC)cc45)c3)c2c1,12.5,ug.mL-1,CHEMBL612648,Fusarium oxysporum,486.13146766399996,5.074600000000005,8,0,8.0,1.0,25.694998314408096,-1.0969100130080565,-1.4098485935314744,COc1ccc2oc(=O)cc(COc3cccc(OCc4cc(=O)oc5ccc(OC)cc45)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c120>,5.074600000000005,97.34,0.14285714285714285,5,8,8,<rdkit.Chem.rdchem.Mol object at 0x7a2419da5000>,0.28041341349068966,2.4037001568005802,Fusarium oxysporum
493,CHEMBL2234663,Cc1ccc2c(COc3cccc(OCc4cc(=O)oc5cc(C)ccc45)c3)cc(=O)oc2c1,100.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,454.14163842399995,5.674240000000005,6,0,6.0,1.0,220.03265284568218,-2.0,-2.342487134905932,Cc1ccc2c(COc3cccc(OCc4cc(=O)oc5cc(C)ccc45)c3)cc(=O)oc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c190>,5.674240000000005,78.88000000000001,0.14285714285714285,5,6,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419da50e0>,0.30751614322585524,2.3808518930509592,Fusarium oxysporum
494,CHEMBL2234662,Cc1ccc2oc(=O)cc(COc3cccc(OCc4cc(=O)oc5ccc(C)cc45)c3)c2c1,100.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,454.14163842399995,5.674240000000005,6,0,6.0,1.0,220.03265284568218,-2.0,-2.342487134905932,Cc1ccc2oc(=O)cc(COc3cccc(OCc4cc(=O)oc5ccc(C)cc45)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c200>,5.674240000000005,78.88000000000001,0.14285714285714285,5,6,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419da51c0>,0.30751614322585524,2.374428973113755,Fusarium oxysporum
495,CHEMBL2234661,O=c1cc(COc2cccc(O)c2)c2cc(Br)ccc2o1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,345.984070932,3.8401000000000023,4,1,3.0,0.0,72.01207498473343,-1.3979400086720377,-1.8574053250361149,O=c1cc(COc2cccc(O)c2)c2cc(Br)ccc2o1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c270>,3.8401000000000023,59.67,0.0625,3,5,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419da52a0>,0.7316444456950724,2.0758613127398604,Fusarium oxysporum
496,CHEMBL2234660,O=c1cc(COc2cccc(O)c2)c2cc(Cl)ccc2o1,12.5,ug.mL-1,CHEMBL612648,Fusarium oxysporum,302.03458651200003,3.7310000000000025,4,1,3.0,0.0,41.293238149666514,-1.0969100130080565,-1.6158789408885068,O=c1cc(COc2cccc(O)c2)c2cc(Cl)ccc2o1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c2e0>,3.7310000000000025,59.67,0.0625,3,5,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419da5380>,0.7489070812693953,2.019523620432169,Fusarium oxysporum
497,CHEMBL2234659,COc1ccc2oc(=O)cc(COc3cccc(O)c3)c2c1,12.5,ug.mL-1,CHEMBL612648,Fusarium oxysporum,298.08412354800004,3.0862000000000016,5,1,4.0,0.0,41.9049662413592,-1.0969100130080565,-1.622265495124029,COc1ccc2oc(=O)cc(COc3cccc(O)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c350>,3.0862000000000016,68.9,0.11764705882352941,3,5,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da5460>,0.7495608842267154,2.0033783022417015,Fusarium oxysporum
498,CHEMBL2234658,O=c1cc(COc2cccc(O)c2)c2ccc3ccccc3c2o1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,318.08920892799995,4.230800000000002,4,1,3.0,0.0,78.53534718906283,-1.3979400086720377,-1.895065168006823,O=c1cc(COc2cccc(O)c2)c2ccc3ccccc3c2o1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c3c0>,4.230800000000002,59.67,0.05,4,4,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419da5540>,0.45344887619402974,2.0814189578361724,Fusarium oxysporum
499,CHEMBL2234657,O=c1cc(COc2cccc(O)c2)c2c(ccc3ccccc32)o1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,318.08920892799995,4.230800000000002,4,1,3.0,0.0,78.53534718906285,-1.3979400086720377,-1.895065168006823,O=c1cc(COc2cccc(O)c2)c2c(ccc3ccccc32)o1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c430>,4.230800000000002,59.67,0.05,4,4,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419da5620>,0.45344887619402974,2.0823486281658425,Fusarium oxysporum
500,CHEMBL2234656,Cc1ccc2c(COc3cccc(O)c3)cc(=O)oc2c1,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,282.089208928,3.386020000000002,4,1,3.0,0.0,177.11967976761895,-1.6989700043360187,-2.2482668183309342,Cc1ccc2c(COc3cccc(O)c3)cc(=O)oc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c4a0>,3.386020000000002,59.67,0.11764705882352941,3,4,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419da5700>,0.7480097623059023,2.009676697355248,Fusarium oxysporum
501,CHEMBL2234655,Cc1ccc2oc(=O)cc(COc3cccc(O)c3)c2c1,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,282.089208928,3.386020000000002,4,1,3.0,0.0,177.11967976761898,-1.6989700043360187,-2.2482668183309342,Cc1ccc2oc(=O)cc(COc3cccc(O)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c510>,3.386020000000002,59.67,0.11764705882352941,3,4,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419da57e0>,0.7480097623059023,2.0044313127398627,Fusarium oxysporum
502,CHEMBL2234352,COc1ccc(/C=N/n2c(Cc3ccccc3)nnc2SCc2ccccc2)cc1,32.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,414.151432324,5.052000000000005,6,0,8.0,1.0,77.19511547906804,-1.505149978319906,-1.8875898212217548,COc1ccc(/C=N/n2c(Cc3ccccc3)nnc2SCc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c580>,5.052000000000005,52.3,0.125,4,6,8,<rdkit.Chem.rdchem.Mol object at 0x7a2419da58c0>,0.29896522875379583,2.1947433499378466,Fusarium oxysporum
503,CHEMBL2234287,COc1ccc(/C=N/n2c(SCc3ccccc3)nnc2-c2ccccc2N)cc1,250.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,415.1466812920001,4.7104000000000035,7,1,7.0,0.0,601.652860739022,-2.3979400086720375,-2.7793459860256395,COc1ccc(/C=N/n2c(SCc3ccccc3)nnc2-c2ccccc2N)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c5f0>,4.7104000000000035,78.32,0.08695652173913043,4,7,7,<rdkit.Chem.rdchem.Mol object at 0x7a2419da59a0>,0.26863304846999664,2.288041340430498,Fusarium oxysporum
504,CHEMBL2234288,Nc1ccccc1-c1nnc(SCc2ccccc2)n1/N=C/c1ccc(Cl)cc1,62.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,419.09714425600004,5.3552000000000035,6,1,6.0,1.0,147.63978749395747,-1.792391689498254,-2.1692034114202055,Nc1ccccc1-c1nnc(SCc2ccccc2)n1/N=C/c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c660>,5.3552000000000035,69.09,0.045454545454545456,4,7,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419da5a80>,0.2594287835224034,2.294041211113985,Fusarium oxysporum
505,CHEMBL2234289,COc1ccc(/C=N/n2c(SCc3ccccc3)nnc2-c2ccncc2)cc1,250.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,401.1310312280001,4.523200000000004,7,0,7.0,0.0,622.6727605574165,-2.3979400086720375,-2.7942598674905397,COc1ccc(/C=N/n2c(SCc3ccccc3)nnc2-c2ccncc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c6d0>,4.523200000000004,65.19,0.09090909090909091,4,7,7,<rdkit.Chem.rdchem.Mol object at 0x7a2419da5b60>,0.33638447589504916,2.2724835261723886,Fusarium oxysporum
511,CHEMBL2253041,CCc1c(OC)cc2c(c1O)C(=O)C=C(OC)[C@@]21C[C@@H](O)C(=O)O1,10.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,334.1052529159999,1.1928999999999998,7,2,3.0,0.0,29.91110419832258,-1.0,-1.4758324457423457,CCc1c(OC)cc2c(c1O)C(=O)C=C(OC)[C@@]21C[C@@H](O)C(=O)O1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c740>,1.1928999999999998,102.29,0.4117647058823529,3,7,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419da5c40>,0.8005678009974422,4.526621635882164,Fusarium oxysporum
513,CHEMBL2262825,Cc1ccc(C2NC(c3ccc(C)cc3)C3CCCC2C3=NNC(=O)c2ccc(N)cc2)cc1,100.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,452.257611644,5.473540000000004,4,3,4.0,1.0,220.94467103547922,-2.0,-2.3442835312760213,Cc1ccc(C2NC(c3ccc(C)cc3)C3CCCC2C3=NNC(=O)c2ccc(N)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c7b0>,5.473540000000004,79.51,0.3103448275862069,5,5,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da5d20>,0.36253856439000104,4.3079630241139295,Fusarium oxysporum
514,CHEMBL2262824,COc1ccc(C2NC(c3ccc(OC)cc3)C3CCCC2C3=NNC(=O)c2ccc(N)cc2)cc1,100.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,484.24744088400007,4.8739000000000035,6,3,6.0,0.0,206.35575732562927,-2.0,-2.3146165901985123,COc1ccc(C2NC(c3ccc(OC)cc3)C3CCCC2C3=NNC(=O)c2ccc(N)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c820>,4.8739000000000035,97.96999999999998,0.3103448275862069,5,7,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419da5e00>,0.34242047597823305,4.315190864605489,Fusarium oxysporum
515,CHEMBL2262823,Nc1ccc(C(=O)NN=C2C3CCCC2C(c2ccccc2Cl)NC3c2ccccc2Cl)cc1,100.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,492.148366812,6.163500000000004,4,3,4.0,1.0,202.65970598129852,-2.0,-2.3067674082414285,Nc1ccc(C(=O)NN=C2C3CCCC2C(c2ccccc2Cl)NC3c2ccccc2Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c890>,6.163500000000004,79.51,0.25925925925925924,5,7,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da5ee0>,0.300772574329783,4.393797874977351,Fusarium oxysporum
516,CHEMBL2262822,Nc1ccc(C(=O)NN=C2C3CCCC2C(c2ccc(Cl)cc2)NC3c2ccc(Cl)cc2)cc1,200.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,492.148366812,6.163500000000004,4,3,4.0,1.0,405.31941196259703,-2.3010299956639813,-2.6077974039054097,Nc1ccc(C(=O)NN=C2C3CCCC2C(c2ccc(Cl)cc2)NC3c2ccc(Cl)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c900>,6.163500000000004,79.51,0.25925925925925924,5,7,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da5fc0>,0.300772574329783,4.327898659906707,Fusarium oxysporum
517,CHEMBL2262821,Nc1ccc(C(=O)NN=C2C3CCCC2C(c2ccc(F)cc2)NC3c2ccc(F)cc2)cc1,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,460.207467892,5.1349000000000045,4,3,4.0,1.0,108.57103151165617,-1.6989700043360187,-2.0357139639924764,Nc1ccc(C(=O)NN=C2C3CCCC2C(c2ccc(F)cc2)NC3c2ccc(F)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c970>,5.1349000000000045,79.51,0.25925925925925924,5,7,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da60a0>,0.3728453239806213,4.335194735259925,Fusarium oxysporum
519,CHEMBL2262819,Nc1ccc(C(=O)NN=C2C3CCCC2C(c2ccccc2)NC3c2ccccc2)cc1,200.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,424.226311516,4.8567000000000045,4,3,4.0,0.0,471.08925256979177,-2.3010299956639813,-2.673103196356942,Nc1ccc(C(=O)NN=C2C3CCCC2C(c2ccccc2)NC3c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a241373c9e0>,4.8567000000000045,79.51,0.25925925925925924,5,5,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da6180>,0.41345248654027045,4.225702831039319,Fusarium oxysporum
521,CHEMBL1082,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,2.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,365.104541708,0.023700000000000443,6,4,4.0,0.0,5.4732889814482855,-0.3010299956639812,-0.7382483788450664,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7a241373ca50>,0.023700000000000443,132.96,0.4375,3,9,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da6260>,0.5530315284690744,3.660829221514459,Fusarium oxysporum
522,CHEMBL2262381,COc1ccc2cc(/C=N/NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3C)c(Cl)nc2c1,1000.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,472.0608183240001,2.9078000000000017,7,2,4.0,0.0,2114.5672538115064,-3.0,-3.3252215024385774,COc1ccc2cc(/C=N/NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3C)c(Cl)nc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a241373cac0>,2.9078000000000017,121.19,0.09523809523809523,4,11,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da6340>,0.34188811414130743,2.8063605323700074,Fusarium oxysporum
523,CHEMBL2262380,COc1ccc2nc(Cl)c(/C=N/NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3C)cc2c1,100.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,472.06081832399997,2.9078000000000017,7,2,4.0,0.0,211.45672538115065,-2.0,-2.325221502438578,COc1ccc2nc(Cl)c(/C=N/NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3C)cc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a241373cb30>,2.9078000000000017,121.18999999999998,0.09523809523809523,4,11,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da6420>,0.34188811414130743,2.7998886222576473,Fusarium oxysporum
524,CHEMBL2262379,Cc1cccc2cc(/C=N/NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3C)c(Cl)nc12,1000.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,456.06590370400005,3.2076200000000012,6,2,3.0,0.0,2188.6100356524566,-3.0,-3.3401683863045593,Cc1cccc2cc(/C=N/NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3C)c(Cl)nc12,<rdkit.Chem.rdchem.Mol object at 0x7a241373cba0>,3.2076200000000012,111.95999999999998,0.09523809523809523,4,10,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419da6500>,0.3568114183612805,2.841150394121181,Fusarium oxysporum
525,CHEMBL2262378,Cc1ccc2cc(/C=N/NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3C)c(Cl)nc2c1,1000.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,456.06590370400005,3.2076200000000012,6,2,3.0,0.0,2188.6100356524566,-3.0,-3.3401683863045593,Cc1ccc2cc(/C=N/NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3C)c(Cl)nc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a241373cc10>,3.2076200000000012,111.95999999999998,0.09523809523809523,4,10,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419da65e0>,0.3568114183612805,2.812232862815277,Fusarium oxysporum
526,CHEMBL2262377,Cc1ccc2nc(Cl)c(/C=N/NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3C)cc2c1,1000.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,456.06590370400005,3.2076200000000012,6,2,3.0,0.0,2188.610035652456,-3.0,-3.3401683863045593,Cc1ccc2nc(Cl)c(/C=N/NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3C)cc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a241373cc80>,3.2076200000000012,111.96,0.09523809523809523,4,10,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419da66c0>,0.3568114183612805,2.8124598753376393,Fusarium oxysporum
527,CHEMBL2262376,COc1ccc2cc(/C=N/NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)c(Cl)nc2c1,200.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,458.0451682600001,2.5656,7,3,4.0,0.0,435.84094420582136,-2.3010299956639813,-2.639328026753257,COc1ccc2cc(/C=N/NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)c(Cl)nc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a241373ccf0>,2.5656,129.98000000000002,0.05,4,11,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da67a0>,0.3127426964005414,2.8686384516130072,Fusarium oxysporum
528,CHEMBL2262375,COc1ccc2nc(Cl)c(/C=N/NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)cc2c1,500.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,458.04516825999997,2.5656,7,3,4.0,0.0,1089.6023605145535,-2.6989700043360187,-3.0372680354252948,COc1ccc2nc(Cl)c(/C=N/NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)cc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a241373cd60>,2.5656,129.98,0.05,4,11,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419da6880>,0.3127426964005414,2.8620177619578353,Fusarium oxysporum
529,CHEMBL2262374,Cc1cccc2cc(/C=N/NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)c(Cl)nc12,1000.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,442.05025364000005,2.8654200000000003,6,3,3.0,0.0,2257.9275837465334,-3.0,-3.353710009119681,Cc1cccc2cc(/C=N/NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)c(Cl)nc12,<rdkit.Chem.rdchem.Mol object at 0x7a241373cdd0>,2.8654200000000003,120.74999999999999,0.05,4,10,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419da6960>,0.3269618812237567,2.9085624942766515,Fusarium oxysporum
